OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank
108246,Polygon Z,{1AAD02CD-2636-4CFF-AF3B-295CE1E11BD1},10/16/12,High,<Null>,<Null>,0.058225,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.012807,0.000006,412
65399,Polygon Z,{2785C3AD-4C59-46D1-BC72-E17AD3E40A1D},10/16/12,High,<Null>,<Null>,0.062552,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.019596,0.000006,413
65113,Polygon Z,61501345,11/15/02,High,<Null>,<Null>,0.065,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.013415,0.000007,414
22486,Polygon Z,61500691,11/15/02,High,<Null>,<Null>,0.067,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.011847,0.000007,415
13761,Polygon Z,{61FC80B2-9047-431B-A15A-787B72E6CD0C},10/16/12,High,<Null>,<Null>,0.070508,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.018465,0.000007,416
116747,Polygon Z,61499407,5/1/13,High,1468084,Hobbs Millpond,0.084809,<Null>,2.08021E+12,Reservoir,Reservoir,Unspecified,0.020197,0.000009,417
65362,Polygon Z,{C2B23D96-8DFE-424B-B1FF-D98373091844},10/16/12,High,<Null>,<Null>,0.089428,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.022974,0.000009,418
13543,Polygon Z,61501311,11/15/02,High,<Null>,<Null>,0.094,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.020036,0.000009,419
82635,Polygon Z,{0B32D228-C74A-4D54-8BBD-207ABBB0B44E},10/16/12,High,<Null>,<Null>,0.118187,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.023435,0.000012,420
134375,Polygon Z,61501241,11/15/02,High,<Null>,<Null>,0.145,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.028151,0.000015,421
134288,Polygon Z,61500999,10/16/12,High,<Null>,<Null>,0.161605,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.023264,0.000016,422
73965,Polygon Z,61501227,10/16/12,High,<Null>,<Null>,0.171867,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.019243,0.000017,423
65398,Polygon Z,61501071,10/16/12,High,<Null>,<Null>,0.172881,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.034317,0.000018,424
82695,Polygon Z,61501215,10/16/12,High,<Null>,<Null>,0.183535,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.033842,0.000019,425
82666,Polygon Z,{5DAF70EB-E16E-4BE3-82EC-F6E889B39091},10/16/12,High,<Null>,<Null>,0.184751,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.020036,0.000019,426
22488,Polygon Z,{4F5553F0-971E-4FA3-A1CD-35F37C882273},10/16/12,High,<Null>,<Null>,0.220132,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.036135,0.000022,427
125698,Polygon Z,{C08AB279-84C4-4DA2-917D-E255975B8147},10/16/12,High,<Null>,<Null>,0.221258,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.068904,0.000022,428
86299,Polygon Z,{063DA7A5-FE4D-4BB5-83EE-65CCD3237F51},10/16/12,High,<Null>,<Null>,0.396642,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.092767,0.00004,429
8,Polygon Z,61501309,10/16/12,High,<Null>,<Null>,0.402832,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.065849,0.000041,430
56857,Polygon Z,{A4179DB4-388E-4D05-A6B8-14CCB042C192},10/16/12,High,<Null>,<Null>,0.441362,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.049928,0.000045,431
86300,Polygon Z,61498497,10/16/12,High,<Null>,<Null>,0.451506,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.135014,0.000046,432
8714,Polygon Z,61501143,10/16/12,High,<Null>,<Null>,0.50686,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.054154,0.000051,433
129317,Polygon Z,61497627,5/1/13,High,1474230,Lake Chesdin,12.216267,48.2,2.08021E+12,Reservoir,Reservoir,Unspecified,1.273711,0.001241,434
